id,Emotion,Sentence,Confidence
5728,Thật kinh tởm,"CHÚ Ý CHO THẾ GIỚI CỦA CHÚNG TÔI‼️Xin hãy giúp đỡ những con gấu Bắc Cực bằng cách
1: Không sử dụng trí tuệ nhân tạo.
2: Sử dụng Ecosia thay vì Google, Ecosia trồng một cây cứ sau 45 lần tìm kiếm
3: Sử dụng chai có thể nạp lại và tái sử dụng
Tắt đèn khi không cần thiết hoặc khi rời khỏi phòng.
5: Ngừng ném rác, ném rác vào thùng rác, không ném xuống đất; đó là những gì các thùng rác được sử dụng. Ngay cả việc thu thập những mảnh rác nhỏ nhất cũng sẽ hiệu quả.
Vui lòng đăng tin nhắn này. 🎀",0.27856928977028866
5729,Hài quá,[Sticker] Stop ai,0.3202464553258988
5730,Hài quá,"đang ăn đồ màu vàng,cảm,nâu luôn á mẹ",0.31024598362799993
5731,Hài quá,Ánh coca,0.2772130739630727
5732,Hài quá,Chị ong sao ăn cut thế,0.38893755882186976
5733,Hài quá,ăn gì the,0.32049145474080226
5734,Thật kinh tởm,Bạn sau khi ăn:,0.27997687673003374
5735,Hài quá,Vẽ đẹp tuyệt vời Việt Nam.,0.30214233456801687
5736,Hài quá,"Kim bôi cũng rất đẹp mà chưa phát triển, là cánh đồng nhỏ ,xen kẽ với đồi thấp như Vịnh Hạ Long trên cạn rất đẹp, phát triển dược liệu, khoáng nóng, cũng đường hòa rất... đẹp",0.2905385752891379
5737,Hài quá,điểm đến đẹp nhất là CÀ MAU,0.3612657607118253
5738,Hài quá,Dia diem du lich xung tam the gioi la vinh ha long,0.322831732100792
5739,Sợ quá,Huế đâu,0.33419705804348815
5740,Hài quá,phu quoc,0.3904018273498742
5741,Thật kinh tởm,nha trang đâu,0.2235610568103001
5742,Hài quá,Ở nhà là đẹp nhất,0.38798936309782395
5743,Thật kinh tởm,Ước có tiền để được đi những nơi Thiên ban tặng Việt Nam tôi ♥️,0.29521027650382287
5744,Hài quá,vể đẹp riêng có của việt nam,0.3387299881723693
5745,Thật kinh tởm,Ko có nha trang là thấy sai t,0.34074665826838707
5746,Hài quá,4 ng 3 diem 2 nguoi lớn 1 tre nho gia sao ạ,0.3368980414209694
5747,Hài quá,combo 4ngay 3đem 6ng chi phi tn bạn,0.30847907557748455
5748,Hài quá,4ngay 3 đêm bao nhiêu tiền em,0.42082233566346466
5749,Hài quá,cho em hỏi 2 người lớn và 1 trẻ em phí sao chị ơi,0.3504154263345531
5750,Hài quá,Xin giá ah,0.2647883560647094
5751,Hài quá,Compo phi 4n3đ cho 2ng lớn và 1 trẻ em là bnhieu ạ,0.3675459099410089
5752,Hài quá,"Mình là photographer ở Phú Quốc. Nếu bạn muốn có bộ ảnh đẹp khi đi du lịch Phú Quốc thì cứ nhắn mình nhé, mình sẽ chỉ luôn các địa điểm chụp ảnh đẹp và giờ chụp đẹp nhất. 📸✨",0.33636118868940007
5753,Hài quá,ib 4 ng lớn 3 trẻ em,0.34881420108429834
5754,Hài quá,e xin giá nhà 8 người 1 e bé 3t ạ,0.3118332122166809
5755,Ôi trời ơi,Xin giá,0.33883801693809695
5756,Hài quá,"7 người lớn , 3 bé nhỏ",0.4472269127770394
5757,Hài quá,3 ngày 2 đêm của ngày lễ 30.4-2.5 giá sao ạ,0.36138954449084765
5758,Hài quá,Combo 4n3d 2 người lớn đầu tháng 4 giá sao ạ,0.3756972731831314
5759,Thật kinh tởm,Ib cho c vs. 🥰,0.3166512527358627
5760,Hài quá,ib giúp e 2 ngày 1 đêm 2 ng lớn đi tháng 3/2026,0.3286346150794971
5761,Hài quá,"Ib giúp mình , 3 người lớn và 2 em bé ( 3tuoivà 2tuôi)",0.34571878116749155
5762,Thật kinh tởm,giá bao nhiêu một người vậy bạn,0.30812388262047086
5763,Hài quá,cho m giá 4n3đ đầu tháng 4,0.3381197326663816
5764,Hài quá,Combo 4n3đ tháng 4 cho 4 người lớn 2 trẻ em thì giá như nào ạ,0.365641421967995
5765,Hài quá,Phú Quốc đẹp tuyệt vời 👍👍👍,0.3180487069519356
5766,Hài quá,cho e hỏi giá nhà 2ng lớn 2 bé nhỏ (7tuoi vs 2tuoi) thì bao nhiu ạ,0.3333970215921355
5767,Hài quá,Com bỏ 4 ng 3 đem bao nhiêu,0.30752103416605764
5768,Hài quá,"Tư vấn giúp e 4ng 3d 7 người, đi 30/4 ạ",0.3605266320239453
5769,Hài quá,cho e xin giá 1 người lớn 1 trẻ e ạ,0.2907922844682058
5770,Hài quá,10 người lớn 3 trẻ em giá sao bạn ơi,0.389079531500186
5771,Ôi trời ơi,Xin giá,0.33883801693809695
5772,Hài quá,tự đến phú quốc rồi mua tour đúng hôn ạ,0.3234161524042978
5773,Hài quá,xin giá ạ đầu tháng 6 ạ,0.26406096918386396
5774,Hài quá,Xin tư vấn lịch trình 4n3d gđ có em bé 2t ạ,0.3212579889900273
5775,Hài quá,2 người lớn và 1 trẻ em giá bao nhiêu đi từ ngày 21/3 trở đi có tua k,0.29545648828666626
5776,Hài quá,Xin lịch đi phú quốc cuối tháng 3 ạ,0.37126460851654447
5777,Hài quá,Tư vấn m với b ơi. 4 ngày 3 đêm,0.32107731604549933
5778,Hài quá,"giá 3 ng lớn ,1 bé 10 tuổi và 1 bé 4 tuổi",0.35702867885693346
5779,Hài quá,xin giá 4ngày 3đem 2ng lớn 1bé 2tủi ạ,0.3576396961325193
5780,Hài quá,10triệu/ 1người nhé các chế,0.3219842017355989
5781,Hài quá,Nhieu vé bằn,0.4158489659416354
5782,Hài quá,Mình muốn đặc ạ,0.297155522016867
5783,Thật kinh tởm,Cần tư vấn,0.319284575350449
5784,Hài quá,Cho em xin giá 4 ngày 3 đêm bn tiền,0.3468757587212235
5785,Hài quá,Có chổ cho thuê đầm chụp hình hoặc đồ tắm không ạ!?,0.32433530330071025
5786,Hài quá,"Xin tour 4 ngày 3 đêm ,",0.3577239247578598
5787,Hài quá,"báo giá giúp mình, 2 người lớn, 1 trê e 7 tuổi",0.32389855145381113
5788,Hài quá,6 ng lớn 2 trẻ nhỏ 2 tuổi chi phí ntn ạ,0.37924828503088964
5789,Hài quá,xin giá 2 người lớn +1 trẻ em tháng 6 ạ,0.32719678417868236
5790,Hài quá,E xin giá vé 2ng lớn 1 bé,0.38907115703231393
5791,Hài quá,2ng lớn. 2te thì giá bn ạ,0.3969325684722065
5792,Hài quá,Xin giá 2 người lớn và 2 trẻ nhỏ ạ,0.32102868484289265
5793,Hài quá,3 ngày 2 đêm 4 người lớn 1 trẻ em vào tháng 6 ạ em xin chi phí,0.3415806933857104
5794,Hài quá,4 người lớn...1 ....bé..4 tuổi.giá bao nhiêu vậy em ơi...@939636332,0.31935018622702055
5795,Hài quá,Cho giá vé 2ng lớn và 1 bé,0.3972890964562014
5796,Thật kinh tởm,"ở PQ nhà hàng , quán ăn có sử dụng tiền đô ko mn",0.32800521161854734
5797,Thật kinh tởm,giá bao nhiêu vậy bạn,0.35713258294171685
5798,Hài quá,cho xin giá đi trong tháng 3 lun shop,0.3304316558850355
5799,Hài quá,Hai người lớn một bé hơn 3 tuổi thì giá bao nhiêu,0.36299760067192316
5800,Hài quá,nhà 7 người 4N3Đ thì bao nhiêu ạ,0.3905747614012447
5801,Hài quá,Mình xin thông tin cho 2ng lớn 1 bé 6 tuổi tầm 10/4 ạ.,0.3551705321921574
5802,Hài quá,Chi hoi muốn đi 4 ngay 3 dem,0.366852855585628
5803,Hài quá,giá tour bao nhiêu ạ,0.2932304702377092
5804,Hài quá,Ib mk chi phí 4n3d cho 7nl và 2 te,0.39809725974395677
5805,Hài quá,E xin giá 4 ngày 3 đêm,0.3505847245059633
5806,Hài quá,4 người lớn 4 ngày 3 đêm bao nhiêu e,0.3430728476465278
5807,Ôi trời ơi,Giá sao ạ,0.29654492724905124
5808,Hài quá,"Ib giá 2 người lớn, 2 bé 8t và 5t ạ",0.35157219864062433
5809,Hài quá,"Xin giá vé 2 người lớn 1 em bé ,8 tuổi ạ",0.3498329619168777
5810,Hài quá,Xin ci phí 4N3D cuối tháng 5 ạ,0.33743203055400817
5811,Hài quá,inbox giá tua,0.3707204451508097
5812,Buồn quá,xin giá vé,0.39414390829546136
5813,Hài quá,xin giá 2 người lớn 1 bé 14 tuổi 4 ngày 2 đêm,0.38669943435250526
5814,Thật kinh tởm,có đón sắp xếp từ đài loan ko ak,0.3569407467921924
5815,Hài quá,Tư vấn cho e nhe,0.31849518422527784
5816,Hài quá,3 người lớn và 2 trẻ em giá ntn a?,0.3236591996423095
5817,Hài quá,xin giá 2 người lớn 2 trẻ em,0.3306194373320074
5818,Hài quá,"Combo 2 người lớn , 1 trẻ em bao nhiêu em ơi",0.3984266782012486
5819,Hài quá,Cuối tháng 4 đi phú quốc thời tiết có ổn ko ạ,0.3396536701554181
5820,Ôi trời ơi,Xin giá,0.33883801693809695
5821,Hài quá,Ib tour mình 0396816618 nhé,0.3967571272456185
5822,Hài quá,chi phí 4 ngày 3 đêm.2nguoi lớn 1 bé nhỏ 9tuoi,0.4115320221747607
5823,Hài quá,Ib 2 người lớn 3 trẻ em,0.3854819109598698
5824,Hài quá,Ib 3 người lớn,0.3649619974375529
5825,Hài quá,Cô ba team phuoc lây kia,0.44469591795909974
5826,Thật kinh tởm,Xin giá một người bao nhiêu,0.27674292862380895
5827,Hài quá,Có bé 2 tuổi đi đảo có an toàn k ạ,0.37479875692899717
5828,Thật kinh tởm,Xin giá ạ,0.2573025009196189
5829,Hài quá,Xin giá 4 người lớn,0.337828376284624
5830,Hài quá,cho e xin vé 2 người lớn ạ,0.35575743242423635
5831,Hài quá,xin giá một ve,0.279792404170434
5832,Hài quá,3 người lớn 1 bé 4 tuổi giá sao b,0.40157609763851276
5833,Hài quá,6 người lớn.4 tre em cho em xin giá ah,0.35624453235914366
5834,Thật kinh tởm,tua khoản 20 người giá sao vậy,0.2766088047434021
5835,Hài quá,Tua phu quốc 2 ng bn,0.360583421853412
5836,Buồn quá,ib giúp mình,0.33949386667826514
5837,Hài quá,xin giá tháng 11 ạ,0.26336227828826225
5838,Buồn quá,xin giá,0.4210168546081427
5839,Sợ quá,Mình mới vừa book vào tết 1tr8/1người :))),0.30797283509736734
5840,Hài quá,tui đi 3ngày2đem 1490 chưa bao gồm ăn uống còn tổng mk tốn 2400 mua quà về lun r,0.34430731516180113
5841,Hài quá,Chèo súp lặn biển câu mực có trả phí riêng từng trò kh v ạ?,0.3862107494675157
5842,Hài quá,ủa rẻ z cha,0.41720433497144077
5843,Hài quá,"Nhìn bạn hào hứng làm mình nhớ chuyến đi Đà Lạt tháng trước. Hồi đó mình cũng lơ ngơ, may mà biết đến FreeTrip. Trên đó mấy bạn đi trước review cực tâm huyết, mình né được mấy quán 'chặt chém' mà còn tìm được cái homestay view săn mây siêu đỉnh giá rẻ bèo. Bạn thử tải về xem trước mấy review gần đây xem, kẻo phí tiền oan đấy, để tiền đó về mình đi cafe chia sẻ kinh nghiệm tiếp cho!",0.36020001463318757
5844,Thật kinh tởm,phòng lúc bạn thuê bao nhiu v ạ,0.2738168524241821
5845,Hài quá,Bạn ơi cho mình xin zalo chỗ bạn đặt ks với tour câu mực với ạ,0.3426821167867518
5846,Hài quá,Đi tàu ra đảo bn tiếng v ạ,0.4170496992700004
5847,Hài quá,gì mà đồ ăn ở chỗ du lịch rẻ nhỉ t ở đây ăn sườn trứng đã 40k r ngoài mới có 35,0.38458960189837543
5848,Hài quá,đi 1 mình chắc mắc hơn ha b,0.36475913643313307
5849,Hài quá,1 cặp vé là 1 hay 2 ng v anh,0.2913706720767021
5850,Hài quá,Từ an Giang đặt xe khách tới đâu ạ,0.36548817192736743
5851,Thật kinh tởm,tự đi xe máy từ sg được ko ta,0.34939351695812804
5852,Hài quá,ở gần chợ đi tối xg t nói thật tụi bây nó buồn ẻ lun t ở đêm bỏ chạy lun chỉ ăn vs nhậu quá buồnnnn 🙂,0.35222542556416553
5853,Hài quá,"cho mình xin thông tin chỗ ở với tour câu mực, chèo sup với ah",0.31643450830476144
5854,Sợ quá,Nó chán thoii rồi =))). Mà ai chưa đi thì đi cho biết cũng đc. Đá me kế cái ks Lại Sơn bao ngon.,0.3596268652016862
5855,Hài quá,Tìm người đi cùng ạ,0.31787780436012414
5856,Hài quá,900k tự túc veiw biển đâu ra vậy bn. Rv cũng phải cho đúng chứ,0.3201668039218976
5857,Hài quá,"Nào đi nữa hú vck mình đí cùng nhóm bạn với, mình cũng ở rạch giá nò , đi hai vck sợ k vui hihi",0.38368596437874364
5858,Hài quá,mình đi nam du tự túc hết 3 triệu bạn đi gì rẻ vậy,0.3485003813244051
5859,Hài quá,thiệc k,0.33369878353898014
5860,Hài quá,cho xin tên chỗ ở đi,0.34488622597205576
5861,Hài quá,Từ cần thơ qua tới khoản blau á bạn,0.34374768214217466
5862,Hài quá,"được mang xe máy lên tàu luôn kh ạ, và nếu mua vé tàu cho xe máy thì hết nhiêu ạ",0.2883183405954186
5863,Hài quá,"những chỗ nào vui chơi okla ạ, vs nếu chưa có bằng lái thfi có thuê xe máy trên đảo dc k a",0.29509827617677553
5864,Hài quá,này phải book theo tour ạ? tại em vs bạn tính đi phượt mà k biet có tàu nào chở xe ra ngoải k nưca😭,0.32014501643194737
5865,Hài quá,bạn oi cho mjh hỏi đi 2 người 3N2Đ thj nên di tour hay tự túc bạn. cho mjh xin reviews voi,0.2907691800533855
5866,Hài quá,"Tìm bạn tập ghép nhóm PT 1:2, ghép với học viên nữ của tui giá rẻ (chia đôi phí). Một khóa cơ bản 10 đến 20 buổi đủ để bạn tập một mình
Khu vực : q6 q8 q10 q11 (ways gần ĐH Bách Khoa) Tân Bình ạ
Cảm ơn chủ post cho mình đăng nhờ, có phiền mình sẽ xóa ngay 🦔",0.2944183096872291
5867,Hài quá,nhược điểm là kh có xe tay ga:)))) xe số hong có biết chạy. thấy ai chạy tay ga thì 100% là ng dân trên đảo,0.29186087011240897
5868,Hài quá,Đi một mình đc hum nè,0.31039285193790606
5869,Hài quá,"gà nướng, hải sản ngon rẻ. còn lại thất vọng",0.2734051620576877
5870,Sợ quá,Đi 4 lần rồi giờ chán rồi ai bao thì đi tiếp😭,0.32624576876192374
5871,Thật kinh tởm,Liên hệ sao để đặt d dc chổ giống b,0.30693182061591057
5872,Hài quá,"Hòn Sơn đi tháng mấy đẹp và biển xanh đẹp, ít động nhất bạn ha?",0.3530226348615701
5873,Hài quá,Đi hoài k chán,0.3842549009271761
5874,Hài quá,Giờ book cho Tết còn vé tàu kh anh,0.4153496557739352
5875,Hài quá,này là giá ngày thường nha mấy bà🥰,0.29546539449344683
5876,Thật kinh tởm,Tư vấn mình vs,0.2787012601708199
5877,Hài quá,Chị muốn đặt tour cho gđ 4 người ! Hd giúp chị . Thanks e,0.34740495746309985
5878,Sợ quá,"Đợt này đẹp quá, lần mình đi chưa đc nhiều ks đẹp như này ^^",0.31108416981529446
5879,Ôi trời ơi,Hòn Sơn 🥰,0.3123998818276092
5880,Hài quá,hành trình Saigon về Đó đi Xe khách tên gì bạn,0.36833376529942086
5881,Hài quá,Đặc vé ở đâu uy tín ạ 🥰,0.3086952231132743
5882,Hài quá,mún boock vé phải lm s ạ,0.29516602607046477
5883,Thật kinh tởm,đầu tiên anh ơi,0.30702407723554376
5884,Hài quá,khách sạn tên gì bạn,0.4030965945422303
5885,Thật kinh tởm,Hoạt động câu mực liên hệ ai dạ,0.3558998454851598
5886,Hài quá,Mình muốn đi hòn sơn mùng 4 trọn gói,0.4415552771335711
5887,Hài quá,e tính book mà hết view đẹp r,0.2955368604739717
5888,Hài quá,Cho mình hỏi là mình đi xe máy từ sài sài gòn thì có manh xe ra đảo đc k hay phải gửi xe ở đâu đó vậy ạ,0.3096737453979204
5889,Thật kinh tởm,tre em 8tuoi đi đc ko,0.2895939624325787
5890,Hài quá,😀 Tui đi hnoi xdeesn bao nhiêu b oi,0.3234488600556111
5891,Hài quá,tui xin giá home vs ạ,0.3200210961355186
5892,Thật kinh tởm,tuyệt vời 🥰,0.357614830378325
5893,Thật kinh tởm,Thiệt k vậy để biết đi đồn,0.3137690160921315
5894,Sợ quá,đáng để đi mà hehe,0.2952881486719717
5895,Hài quá,bạn mua vé như nào vậy bạn ơi 🥰🥰🥰🥰,0.30564994855095645
5896,Hài quá,Xin giá mùng 4-5 2 ng lớn 2 trẻ em,0.3707648150615789
5897,Hài quá,Xin full giá real đi bà. Tui đi từ SG,0.36717066248494457
5898,Hài quá,Đi 1m dc ko,0.34163464065507126
5899,Thật kinh tởm,Chấm đây nào có tiển đi🤭,0.29467957565761504
5900,Hài quá,Bên kia 1.550.000,0.40283479331043054
5901,Hài quá,Bạn đi tàu có say tàu không ạ,0.3537397192606711
5902,Hài quá,Có tour đi từ cần thơ k ah,0.3505773522258475
5903,Thật kinh tởm,giá cũng ok mik sẽ trải nghiệm,0.32278946155021104
5904,Hài quá,Cảnh đẹp ❤️,0.3310508157369292
5905,Thật kinh tởm,đi trong ngày về đc ko bạn,0.33381117847565156
5906,Hài quá,Oto qua tận nơi đc k ạ,0.3438721022623865
5907,Hài quá,chp xin in4 thue xe may đi bn 🥰,0.30319806534915866
5908,Hài quá,Từ sg đi đến bến tàu bằng xe gì v bn,0.32923772747299834
5909,Hài quá,Minh muốn di bock s ạ,0.3734094237199538
5910,Sợ quá,mùng 3 đến mùng 5 tư vấn vs,0.2716102245158325
5911,Hài quá,Đi có e bé 2t thì khó k e,0.3799673000063326
5912,Thật kinh tởm,bạn chỉ mjk đặc phòng với,0.3574276893875906
5913,Hài quá,Seaview có đc gọi là ở trung tâm ko bạn,0.27870251315496136
5914,Hài quá,B cho mình xin ks với tàu với ạ,0.28061125755200333
5915,Thật kinh tởm,c xin giá t4 nha,0.28354786886933075
5916,Hài quá,còn hong ạ m4-6 tết,0.28237499736435206
5917,Hài quá,tông z bạn,0.29681445649539934
5918,Hài quá,Nay còn vé tàu k ạ,0.3451312468722725
5919,Ôi trời ơi,Ôi,0.32387122432313126
5920,Sợ quá,Đã nha,0.3170555158178873
5921,Hài quá,Từ Sg đi thì giá sao ạ,0.3067371192727864
5922,Hài quá,Book tour này ở đâu vậy ạ,0.39351667425802855
5923,Thật kinh tởm,câu mực tốn chi phí như nào ạ,0.339216866233892
5924,Hài quá,tui muốn hỏi là 1 mình đi 2N1 đêm thì bao nhiu á,0.35906003916839996
5925,Hài quá,Mới book 1290k 😭,0.2909077161429996
5926,Hài quá,Ghẻ,0.42461400708012637
5927,Hài quá,Đi một mình có ổn k ạ,0.35003393471123634
5928,Hài quá,inbox mình,0.29130062223919767
5929,Hài quá,Woa đẹp quá ạ 🥰,0.36108621060969315
5930,Thật kinh tởm,Quá đẹp và tuyệt vời,0.27844779454463353
5931,Hài quá,muốn qua khu hai bờ đặp dc k ông,0.3234749976545758
5932,Hài quá,sao rẻ dữ vậy ta. mình đi seoul 5 ngày chi tiêu cơ bản hơn 20 củ 🤣,0.3426567334073217
5933,Hài quá,"Tiền vé máy bay k đã hợ chục củ ,chưa tiền ka mà ở đó giá đó chắc ăn k khí",0.3197284276548413
5934,Hài quá,C đi bus gì từ seoul xuống busan mà 370k v ạ?,0.3862562680922647
5935,Hài quá,Làm visa khó ko c,0.311973137069841
5936,Hài quá,Nhưng mà di visa có khó không bạn mình ở vn muốn qua dul lịch,0.31729406015737555
5937,Hài quá,Vé Blueline bạn mua online hay tại chỗ vậy ạ? Mình tính mua online mà thấy chỗ nào cũng sold out hết rồi ạ 😢,0.30272634356005523
5938,Thật kinh tởm,Em ơi có thể cho anh xin thông tin với được không?,0.35145324498384595
5939,Hài quá,Trong khi tui vừa book cái vé khứ hồi đã 12tr 🤭,0.32110012788334974
5940,Hài quá,Rẻ bằng 1 nửa t đi Thái 😢,0.3212112421113718
5941,Hài quá,Cho e địa chỉ khách sạn ở bussan với,0.2863309889977184
